"ItinID","MktID","MktCoupons","Year","Quarter","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","AirportGroup","WacGroup","TkCarrierChange","TkCarrierGroup","OpCarrierChange","OpCarrierGroup","RPCarrier","TkCarrier","OpCarrier","BulkFare","Passengers","MktFare","MktDistance","MktDistanceGroup","MktMilesFlown","NonStopMiles","ItinGeoType","MktGeoType",
202213855424,20221385542401,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,149.00,917.00,2,917.00,917.00,2,2,
202213855424,20221385542402,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,149.00,917.00,2,917.00,917.00,2,2,
202213855425,20221385542501,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,7.00,149.50,917.00,2,917.00,917.00,2,2,
202213855425,20221385542502,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,7.00,149.50,917.00,2,917.00,917.00,2,2,
202213855426,20221385542601,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.00,917.00,2,917.00,917.00,2,2,
202213855426,20221385542602,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.00,917.00,2,917.00,917.00,2,2,
202213855427,20221385542701,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.50,917.00,2,917.00,917.00,2,2,
202213855427,20221385542702,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.50,917.00,2,917.00,917.00,2,2,
202213855428,20221385542801,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.50,917.00,2,917.00,917.00,2,2,
202213855428,20221385542802,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,150.50,917.00,2,917.00,917.00,2,2,
202213855429,20221385542901,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,152.00,917.00,2,917.00,917.00,2,2,
202213855429,20221385542902,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,152.00,917.00,2,917.00,917.00,2,2,
202213855430,20221385543001,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,153.50,917.00,2,917.00,917.00,2,2,
202213855430,20221385543002,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,153.50,917.00,2,917.00,917.00,2,2,
202213855431,20221385543101,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,154.50,917.00,2,917.00,917.00,2,2,
202213855431,20221385543102,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,154.50,917.00,2,917.00,917.00,2,2,
202213855432,20221385543201,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,157.00,917.00,2,917.00,917.00,2,2,
202213855432,20221385543202,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,157.00,917.00,2,917.00,917.00,2,2,
202213855433,20221385543301,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,157.50,917.00,2,917.00,917.00,2,2,
202213855433,20221385543302,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,157.50,917.00,2,917.00,917.00,2,2,
202213855434,20221385543401,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,157.50,917.00,2,917.00,917.00,2,2,
202213855434,20221385543402,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,157.50,917.00,2,917.00,917.00,2,2,
202213855435,20221385543501,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,158.00,917.00,2,917.00,917.00,2,2,
202213855435,20221385543502,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,158.00,917.00,2,917.00,917.00,2,2,
202213855436,20221385543601,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,158.00,917.00,2,917.00,917.00,2,2,
202213855436,20221385543602,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,158.00,917.00,2,917.00,917.00,2,2,
202213855437,20221385543701,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,159.50,917.00,2,917.00,917.00,2,2,
202213855437,20221385543702,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,159.50,917.00,2,917.00,917.00,2,2,
202213855438,20221385543801,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,160.00,917.00,2,917.00,917.00,2,2,
202213855438,20221385543802,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,160.00,917.00,2,917.00,917.00,2,2,
202213855439,20221385543901,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,160.00,917.00,2,917.00,917.00,2,2,
202213855439,20221385543902,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,160.00,917.00,2,917.00,917.00,2,2,
202213855440,20221385544001,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,161.50,917.00,2,917.00,917.00,2,2,
202213855440,20221385544002,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,161.50,917.00,2,917.00,917.00,2,2,
202213855441,20221385544101,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,162.00,917.00,2,917.00,917.00,2,2,
202213855441,20221385544102,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,162.00,917.00,2,917.00,917.00,2,2,
202213855442,20221385544201,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,162.50,917.00,2,917.00,917.00,2,2,
202213855442,20221385544202,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,162.50,917.00,2,917.00,917.00,2,2,
202213855443,20221385544301,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,162.50,917.00,2,917.00,917.00,2,2,
202213855443,20221385544302,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,162.50,917.00,2,917.00,917.00,2,2,
202213855444,20221385544401,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,163.00,917.00,2,917.00,917.00,2,2,
202213855444,20221385544402,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,163.00,917.00,2,917.00,917.00,2,2,
202213855445,20221385544501,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,5.00,164.00,917.00,2,917.00,917.00,2,2,
202213855445,20221385544502,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,5.00,164.00,917.00,2,917.00,917.00,2,2,
202213855446,20221385544601,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,164.00,917.00,2,917.00,917.00,2,2,
202213855446,20221385544602,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,164.00,917.00,2,917.00,917.00,2,2,
202213855447,20221385544701,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,164.50,917.00,2,917.00,917.00,2,2,
202213855447,20221385544702,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,164.50,917.00,2,917.00,917.00,2,2,
202213855448,20221385544801,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,166.50,917.00,2,917.00,917.00,2,2,
202213855448,20221385544802,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,166.50,917.00,2,917.00,917.00,2,2,
202213855449,20221385544901,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,167.50,917.00,2,917.00,917.00,2,2,
202213855449,20221385544902,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,167.50,917.00,2,917.00,917.00,2,2,
202213855450,20221385545001,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,168.50,917.00,2,917.00,917.00,2,2,
202213855450,20221385545002,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,168.50,917.00,2,917.00,917.00,2,2,
202213855451,20221385545101,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,169.00,917.00,2,917.00,917.00,2,2,
202213855451,20221385545102,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,169.00,917.00,2,917.00,917.00,2,2,
202213855452,20221385545201,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,169.50,917.00,2,917.00,917.00,2,2,
202213855452,20221385545202,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,169.50,917.00,2,917.00,917.00,2,2,
202213855453,20221385545301,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,170.50,917.00,2,917.00,917.00,2,2,
202213855453,20221385545302,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,170.50,917.00,2,917.00,917.00,2,2,
202213855454,20221385545401,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,171.50,917.00,2,917.00,917.00,2,2,
202213855454,20221385545402,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,171.50,917.00,2,917.00,917.00,2,2,
202213855455,20221385545501,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,5.00,172.00,917.00,2,917.00,917.00,2,2,
202213855455,20221385545502,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,5.00,172.00,917.00,2,917.00,917.00,2,2,
202213855456,20221385545601,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,173.50,917.00,2,917.00,917.00,2,2,
202213855456,20221385545602,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,173.50,917.00,2,917.00,917.00,2,2,
202213855457,20221385545701,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,174.00,917.00,2,917.00,917.00,2,2,
202213855457,20221385545702,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,3.00,174.00,917.00,2,917.00,917.00,2,2,
202213855458,20221385545801,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,175.50,917.00,2,917.00,917.00,2,2,
202213855458,20221385545802,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,175.50,917.00,2,917.00,917.00,2,2,
202213855459,20221385545901,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,176.50,917.00,2,917.00,917.00,2,2,
202213855459,20221385545902,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,4.00,176.50,917.00,2,917.00,917.00,2,2,
202213855460,20221385546001,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,177.00,917.00,2,917.00,917.00,2,2,
202213855460,20221385546002,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,177.00,917.00,2,917.00,917.00,2,2,
202213855461,20221385546101,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,178.00,917.00,2,917.00,917.00,2,2,
202213855461,20221385546102,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,178.00,917.00,2,917.00,917.00,2,2,
202213855462,20221385546201,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,178.50,917.00,2,917.00,917.00,2,2,
202213855462,20221385546202,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,178.50,917.00,2,917.00,917.00,2,2,
202213855463,20221385546301,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,179.00,917.00,2,917.00,917.00,2,2,
202213855463,20221385546302,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,179.00,917.00,2,917.00,917.00,2,2,
202213855464,20221385546401,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,179.00,917.00,2,917.00,917.00,2,2,
202213855464,20221385546402,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,179.00,917.00,2,917.00,917.00,2,2,
202213855465,20221385546501,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,181.00,917.00,2,917.00,917.00,2,2,
202213855465,20221385546502,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,181.00,917.00,2,917.00,917.00,2,2,
202213855466,20221385546601,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,182.00,917.00,2,917.00,917.00,2,2,
202213855466,20221385546602,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,182.00,917.00,2,917.00,917.00,2,2,
202213855467,20221385546701,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,182.00,917.00,2,917.00,917.00,2,2,
202213855467,20221385546702,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,182.00,917.00,2,917.00,917.00,2,2,
202213855468,20221385546801,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,183.50,917.00,2,917.00,917.00,2,2,
202213855468,20221385546802,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,183.50,917.00,2,917.00,917.00,2,2,
202213855469,20221385546901,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,184.00,917.00,2,917.00,917.00,2,2,
202213855469,20221385546902,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,184.00,917.00,2,917.00,917.00,2,2,
202213855470,20221385547001,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,184.00,917.00,2,917.00,917.00,2,2,
202213855470,20221385547002,1,2022,1,15304,1530402,33195,"TPA","US","12","FL","Florida",33,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"TPA:DAL","33:74",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,2.00,184.00,917.00,2,917.00,917.00,2,2,
202213855471,20221385547101,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,15304,1530402,33195,"TPA","US","12","FL","Florida",33,"DAL:TPA","74:33",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,184.50,917.00,2,917.00,917.00,2,2,
